"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-02 00:00:00,12.2,97,0,0,4,16,"OakPark",153,0,NA,0
"2",2017-06-02 01:00:00,12.1,96,0,0,4,16,"OakPark",153,0,NA,0
"3",2017-06-02 02:00:00,11.9,96,0,0,2,14,"OakPark",153,0,NA,0
"4",2017-06-02 03:00:00,11.8,95,0,0,4,17,"OakPark",153,0,NA,0
"5",2017-06-02 04:00:00,11.2,95,0,2.9,1,11,"OakPark",153,0,NA,0
"6",2017-06-02 05:00:00,10.9,97,0,22.2,1,10,"OakPark",153,0,NA,0
"7",2017-06-02 06:00:00,10.6,97,0,59,1,29,"OakPark",153,0,NA,0
"8",2017-06-02 07:00:00,12.1,90,0,130.8,1,27,"OakPark",153,0,NA,0
"9",2017-06-02 08:00:00,13.7,76,0,162.5,4,29,"OakPark",153,0,NA,0
"10",2017-06-02 09:00:00,14.7,69,0,202.3,4,23,"OakPark",153,0,NA,0
"11",2017-06-02 10:00:00,15.5,56,0,311.3,8,25,"OakPark",153,0,NA,0
"12",2017-06-02 11:00:00,16.6,56,0,306.4,9,22,"OakPark",153,0,NA,0
"13",2017-06-02 12:00:00,16.7,44,0,278.2,9,22,"OakPark",153,0,0,0
"14",2017-06-02 13:00:00,17,48,0,245.5,8,25,"OakPark",153,0,NA,0
"15",2017-06-02 14:00:00,17.1,46,0,189.5,4,26,"OakPark",153,0,NA,0
"16",2017-06-02 15:00:00,17.5,44,0,139.2,8,27,"OakPark",153,0,NA,0
"17",2017-06-02 16:00:00,17.1,50,0,134.5,5,26,"OakPark",153,0,NA,0
"18",2017-06-02 17:00:00,17,57,0,98.6,6,27,"OakPark",153,0,NA,0
"19",2017-06-02 18:00:00,17.4,58,0,103.4,6,28,"OakPark",153,0,NA,0
"20",2017-06-02 19:00:00,15.6,65,0,38.5,10,19,"OakPark",153,0,NA,0
"21",2017-06-02 20:00:00,14.2,76,0,4.5,7,19,"OakPark",153,0,NA,0
"22",2017-06-02 21:00:00,12.8,83,0,0,5,19,"OakPark",153,0,NA,0
"23",2017-06-02 22:00:00,11.8,89,0,0,5,20,"OakPark",153,0,NA,0
"24",2017-06-02 23:00:00,10.8,91,0,0,4,17,"OakPark",153,0,NA,0
"25",2017-06-03 00:00:00,9.9,87,0,0,5,19,"OakPark",154,0,NA,0
"26",2017-06-03 01:00:00,9.3,88,0,0,3,14,"OakPark",154,0,NA,0
"27",2017-06-03 02:00:00,9.8,87,0,0,4,16,"OakPark",154,0,NA,0
"28",2017-06-03 03:00:00,8.8,90,0,0,3,13,"OakPark",154,0,NA,0
"29",2017-06-03 04:00:00,8.1,93,0,7.1,4,15,"OakPark",154,0,NA,0
"30",2017-06-03 05:00:00,8.4,94,0,20.2,1,14,"OakPark",154,0,NA,0
"31",2017-06-03 06:00:00,10.4,92,0,37.4,6,16,"OakPark",154,0,NA,0
"32",2017-06-03 07:00:00,11.3,93,0.3,155.3,7,18,"OakPark",154,0,NA,0
"33",2017-06-03 08:00:00,13.2,76,0,201.7,11,22,"OakPark",154,0,NA,0
"34",2017-06-03 09:00:00,14.7,70,0,129.5,11,22,"OakPark",154,0,NA,0
"35",2017-06-03 10:00:00,13.8,70,0,176.2,8,25,"OakPark",154,0,NA,0
"36",2017-06-03 11:00:00,14.8,63,0,198.8,9,25,"OakPark",154,0,NA,0
"37",2017-06-03 12:00:00,14.2,67,0,286,10,29,"OakPark",154,0,0,0
"38",2017-06-03 13:00:00,16.3,56,0,185.7,11,26,"OakPark",154,0,NA,0
"39",2017-06-03 14:00:00,16.3,52,0,313.7,14,27,"OakPark",154,0,NA,0
"40",2017-06-03 15:00:00,16.6,54,0,55.5,12,28,"OakPark",154,0,NA,0
"41",2017-06-03 16:00:00,13.1,80,0.2,57.6,7,22,"OakPark",154,0,NA,0
"42",2017-06-03 17:00:00,14.7,65,0,91.4,6,21,"OakPark",154,0,NA,0
"43",2017-06-03 18:00:00,14.3,73,0,72.4,6,21,"OakPark",154,0,NA,0
"44",2017-06-03 19:00:00,13.4,79,0,14.9,7,18,"OakPark",154,0,NA,0
"45",2017-06-03 20:00:00,11.6,82,0,6.1,9,29,"OakPark",154,0,NA,0
"46",2017-06-03 21:00:00,9.7,88,0.1,0,1,12,"OakPark",154,0,NA,0
"47",2017-06-03 22:00:00,9.3,92,0,0,3,13,"OakPark",154,0,NA,0
"48",2017-06-03 23:00:00,9.2,90,0,0,4,17,"OakPark",154,0,NA,0
"49",2017-06-04 00:00:00,8.4,90,0,0,4,18,"OakPark",155,0,NA,0
"50",2017-06-04 01:00:00,8.2,89,0,0,6,18,"OakPark",155,0,NA,0
"51",2017-06-04 02:00:00,7.5,90,0,0,3,14,"OakPark",155,0,NA,0
"52",2017-06-04 03:00:00,7.2,91,0,0,2,12,"OakPark",155,0,NA,0
"53",2017-06-04 04:00:00,6.5,93,0,7.3,2,14,"OakPark",155,0,NA,0
"54",2017-06-04 05:00:00,6.5,95,0,38.4,2,8,"OakPark",155,0,NA,0
"55",2017-06-04 06:00:00,8.7,89,0,98.8,4,14,"OakPark",155,0,NA,0
"56",2017-06-04 07:00:00,11,85,0,70.6,4,16,"OakPark",155,0,NA,0
"57",2017-06-04 08:00:00,11.8,75,0,109.1,6,25,"OakPark",155,0,NA,0
"58",2017-06-04 09:00:00,13.6,66,0,113.6,7,23,"OakPark",155,0,NA,0
"59",2017-06-04 10:00:00,13.4,65,0,201.2,10,22,"OakPark",155,0,NA,0
"60",2017-06-04 11:00:00,14.7,63,0,262.8,10,22,"OakPark",155,0,NA,0
"61",2017-06-04 12:00:00,15.3,63,0,238.1,10,23,"OakPark",155,0,0,0
"62",2017-06-04 13:00:00,15.2,67,0,146.1,5,22,"OakPark",155,0,NA,0
"63",2017-06-04 14:00:00,14.8,72,0.8,193,7,26,"OakPark",155,0,NA,0
"64",2017-06-04 15:00:00,15.7,61,0,135.3,5,25,"OakPark",155,0,NA,0
"65",2017-06-04 16:00:00,16.2,66,0,163.5,9,22,"OakPark",155,0,NA,0
"66",2017-06-04 17:00:00,15.8,62,0,25.6,7,20,"OakPark",155,0,NA,0
"67",2017-06-04 18:00:00,12.8,87,0.5,21.9,5,15,"OakPark",155,0,NA,0
"68",2017-06-04 19:00:00,12.5,75,0,5.2,10,18,"OakPark",155,0,NA,0
"69",2017-06-04 20:00:00,11.3,85,0.4,0.8,6,17,"OakPark",155,0,NA,0
"70",2017-06-04 21:00:00,10.7,83,0.3,0,10,18,"OakPark",155,0,NA,0
"71",2017-06-04 22:00:00,10.3,91,0.6,0,7,14,"OakPark",155,0,NA,0
"72",2017-06-04 23:00:00,11.4,91,0.1,0,12,17,"OakPark",155,0,NA,0
"73",2017-06-05 00:00:00,11.4,96,6.4,0,12,17,"OakPark",156,0,NA,0
"74",2017-06-05 01:00:00,11.6,96,0.4,0,8,17,"OakPark",156,0,NA,0
"75",2017-06-05 02:00:00,12.5,96,3.7,0,8,20,"OakPark",156,0,NA,0
"76",2017-06-05 03:00:00,12.8,95,0.1,0,9,19,"OakPark",156,0,NA,0
"77",2017-06-05 04:00:00,12.5,96,0,2.9,8,19,"OakPark",156,0,NA,0
"78",2017-06-05 05:00:00,12.5,95,0.2,16.9,10,22,"OakPark",156,0,NA,0
"79",2017-06-05 06:00:00,11.7,85,0,24,4,22,"OakPark",156,0,NA,0
"80",2017-06-05 07:00:00,11.7,87,0,112.4,4,23,"OakPark",156,0,NA,0
"81",2017-06-05 08:00:00,12.8,78,0,108.6,10,25,"OakPark",156,0,NA,0
"82",2017-06-05 09:00:00,13.2,72,0,110.1,5,24,"OakPark",156,0,NA,0
"83",2017-06-05 10:00:00,13.6,72,0,128.3,4,25,"OakPark",156,0,NA,0
"84",2017-06-05 11:00:00,14.4,71,0,80.1,3,19,"OakPark",156,0,NA,0
"85",2017-06-05 12:00:00,13.9,73,0,81,5,20,"OakPark",156,0,0,0
"86",2017-06-05 13:00:00,14.3,70,0,93.7,1,23,"OakPark",156,0,NA,0.8
"87",2017-06-05 14:00:00,13.3,85,0.3,55.4,4,10,"OakPark",156,0,NA,1.6
"88",2017-06-05 15:00:00,11.6,91,0.9,43.1,7,35,"OakPark",156,0,NA,2.4
"89",2017-06-05 16:00:00,10.8,87,1.2,27.6,9,34,"OakPark",156,0,NA,3.2
"90",2017-06-05 17:00:00,9.5,90,0.3,9.9,10,34,"OakPark",156,0,NA,4
"91",2017-06-05 18:00:00,9.2,97,2.3,12.4,7,34,"OakPark",156,0,NA,4.8
"92",2017-06-05 19:00:00,9.6,96,3.1,4.6,6,33,"OakPark",156,0,NA,5.5
"93",2017-06-05 20:00:00,9.9,96,0.9,1.3,6,34,"OakPark",156,0,NA,6.3
"94",2017-06-05 21:00:00,10.4,93,0,0,9,32,"OakPark",156,0,NA,7.1
"95",2017-06-05 22:00:00,10.2,94,0.5,0,8,32,"OakPark",156,0,NA,7.9
"96",2017-06-05 23:00:00,10,93,0.4,0,9,31,"OakPark",156,0,NA,8.7
"97",2017-06-06 00:00:00,10,89,0,0,12,31,"OakPark",157,0,NA,9.5
"98",2017-06-06 01:00:00,9.7,87,0,0,12,30,"OakPark",157,0,NA,10.3
"99",2017-06-06 02:00:00,9.4,86,0,0,11,29,"OakPark",157,0,NA,11.1
"100",2017-06-06 03:00:00,9.2,86,0,0,12,29,"OakPark",157,0,NA,11.9
"101",2017-06-06 04:00:00,8.6,89,0,3.4,11,28,"OakPark",157,0,NA,12.7
"102",2017-06-06 05:00:00,8.5,89,0,33,12,28,"OakPark",157,0,NA,13.5
"103",2017-06-06 06:00:00,9.3,86,0,96.1,11,28,"OakPark",157,0,NA,14.2
"104",2017-06-06 07:00:00,11,76,0,157.8,15,29,"OakPark",157,0,NA,15
"105",2017-06-06 08:00:00,12.1,72,0,169.7,17,29,"OakPark",157,0,NA,15.8
"106",2017-06-06 09:00:00,12.8,67,0,167.8,17,30,"OakPark",157,0,NA,16.6
"107",2017-06-06 10:00:00,12.8,67,0,237.7,18,28,"OakPark",157,0,NA,17.4
"108",2017-06-06 11:00:00,14.6,61,0,290.4,14,30,"OakPark",157,0,NA,18.2
"109",2017-06-06 12:00:00,15.7,55,0,262,16,29,"OakPark",157,0,0,19
"110",2017-06-06 13:00:00,15.3,57,0,232.7,17,29,"OakPark",157,0,NA,19.1
"111",2017-06-06 14:00:00,12.7,72,0.9,114.5,13,32,"OakPark",157,0,NA,19.2
"112",2017-06-06 15:00:00,12.6,73,0.2,216,12,28,"OakPark",157,0,NA,19.4
"113",2017-06-06 16:00:00,13,69,0,128.3,17,28,"OakPark",157,0,NA,19.5
"114",2017-06-06 17:00:00,12.3,74,0.3,98,13,29,"OakPark",157,0,NA,19.6
"115",2017-06-06 18:00:00,12.6,76,0,72.5,12,28,"OakPark",157,0,NA,19.8
"116",2017-06-06 19:00:00,13.2,69,0,35.6,13,30,"OakPark",157,0,NA,19.9
