"","date","temp","rhum","rain","solar","wdspd","wddir","stna","DayNo","irish_rules","dk_daily_spor","dk_infpressure"
"1",2017-06-03 00:00:00,10.1,91,0,0,8,24,"JohnstownCastle",154,0,NA,10
"2",2017-06-03 01:00:00,10.1,90,0,0,8,25,"JohnstownCastle",154,0,NA,10
"3",2017-06-03 02:00:00,9.9,91,0,0,6,24,"JohnstownCastle",154,0,NA,10
"4",2017-06-03 03:00:00,9.8,93,0,0,3,25,"JohnstownCastle",154,0,NA,10
"5",2017-06-03 04:00:00,9.6,93,0,7.8,3,23,"JohnstownCastle",154,0,NA,10
"6",2017-06-03 05:00:00,9.9,93,0,42.2,2,22,"JohnstownCastle",154,0,NA,10
"7",2017-06-03 06:00:00,12.4,85,0,53.7,6,19,"JohnstownCastle",154,0,NA,10
"8",2017-06-03 07:00:00,11.7,92,0.4,119.6,6,22,"JohnstownCastle",154,0,NA,10
"9",2017-06-03 08:00:00,13.1,80,0,168.2,10,21,"JohnstownCastle",154,0,NA,10
"10",2017-06-03 09:00:00,14.2,66,0,268.9,9,23,"JohnstownCastle",154,0,NA,10
"11",2017-06-03 10:00:00,14.7,71,0,300.2,10,21,"JohnstownCastle",154,0,NA,10
"12",2017-06-03 11:00:00,14.9,66,0,317.2,11,24,"JohnstownCastle",154,0,NA,10
"13",2017-06-03 12:00:00,15.2,68,0,293.4,14,22,"JohnstownCastle",154,0,0,10
"14",2017-06-03 13:00:00,15.3,65,0,311,13,22,"JohnstownCastle",154,0,NA,10.4
"15",2017-06-03 14:00:00,14.1,71,0,300.4,15,23,"JohnstownCastle",154,0,NA,10.8
"16",2017-06-03 15:00:00,15,67,0,233.3,16,22,"JohnstownCastle",154,0,NA,11.1
"17",2017-06-03 16:00:00,14.5,70,0,161.5,15,23,"JohnstownCastle",154,0,NA,11.5
"18",2017-06-03 17:00:00,13.7,73,0,91,13,24,"JohnstownCastle",154,0,NA,11.9
"19",2017-06-03 18:00:00,14.3,69,0,68.1,8,24,"JohnstownCastle",154,0,NA,12.2
"20",2017-06-03 19:00:00,13,75,0,29.8,10,23,"JohnstownCastle",154,0,NA,12.6
"21",2017-06-03 20:00:00,12.1,78,0,4,9,23,"JohnstownCastle",154,0,NA,13
"22",2017-06-03 21:00:00,11.2,82,0,0,9,24,"JohnstownCastle",154,0,NA,13.4
"23",2017-06-03 22:00:00,10.7,86,0,0,9,24,"JohnstownCastle",154,0,NA,13.8
"24",2017-06-03 23:00:00,9.9,88,0,0,5,25,"JohnstownCastle",154,0,NA,14.1
"25",2017-06-04 00:00:00,10.4,88,0,0,8,24,"JohnstownCastle",155,0,NA,14.5
"26",2017-06-04 01:00:00,10.2,87,0,0,7,23,"JohnstownCastle",155,0,NA,14.9
"27",2017-06-04 02:00:00,9.9,87,0,0,6,25,"JohnstownCastle",155,0,NA,15.2
"28",2017-06-04 03:00:00,9.4,89,0,0,6,25,"JohnstownCastle",155,0,NA,15.6
"29",2017-06-04 04:00:00,9.9,90,0,5.2,5,24,"JohnstownCastle",155,0,NA,16
"30",2017-06-04 05:00:00,10.4,87,0,18.8,6,23,"JohnstownCastle",155,0,NA,16.4
"31",2017-06-04 06:00:00,10.7,88,0,98.4,4,23,"JohnstownCastle",155,0,NA,16.8
"32",2017-06-04 07:00:00,11.9,75,0,158.8,7,24,"JohnstownCastle",155,0,NA,17.1
"33",2017-06-04 08:00:00,12.8,69,0,191.4,8,24,"JohnstownCastle",155,0,NA,17.5
"34",2017-06-04 09:00:00,14,61,0,218.6,9,24,"JohnstownCastle",155,0,NA,17.9
"35",2017-06-04 10:00:00,13.9,66,0,317.1,11,22,"JohnstownCastle",155,0,NA,18.2
"36",2017-06-04 11:00:00,14.3,66,0,323.3,13,21,"JohnstownCastle",155,0,NA,18.6
"37",2017-06-04 12:00:00,14.8,64,0,326.4,12,23,"JohnstownCastle",155,0,0,19
"38",2017-06-04 13:00:00,15.1,66,0,311.8,12,22,"JohnstownCastle",155,0,NA,19.5
"39",2017-06-04 14:00:00,15.2,65,0,291.7,13,22,"JohnstownCastle",155,0,NA,19.9
"40",2017-06-04 15:00:00,14.8,62,0,245.5,11,22,"JohnstownCastle",155,0,NA,20.4
"41",2017-06-04 16:00:00,14.6,58,0,202.6,15,22,"JohnstownCastle",155,0,NA,20.8
"42",2017-06-04 17:00:00,13.9,66,0,146.2,16,22,"JohnstownCastle",155,0,NA,21.3
"43",2017-06-04 18:00:00,13.4,63,0,46.7,15,22,"JohnstownCastle",155,0,NA,21.8
"44",2017-06-04 19:00:00,12.3,70,0,11.3,11,22,"JohnstownCastle",155,0,NA,22.2
"45",2017-06-04 20:00:00,12,74,0,1.2,10,22,"JohnstownCastle",155,0,NA,22.7
"46",2017-06-04 21:00:00,12.3,78,0,0,10,20,"JohnstownCastle",155,0,NA,23.1
"47",2017-06-04 22:00:00,12.2,86,0,0,11,19,"JohnstownCastle",155,0,NA,23.6
"48",2017-06-04 23:00:00,12.8,86,0.1,0,12,19,"JohnstownCastle",155,0,NA,24
"49",2017-06-05 00:00:00,12,94,0.5,0,14,19,"JohnstownCastle",156,0,NA,24.5
"50",2017-06-05 01:00:00,12.6,97,0.6,0,16,20,"JohnstownCastle",156,0,NA,25
"51",2017-06-05 02:00:00,12.9,97,1.4,0,16,20,"JohnstownCastle",156,0,NA,25.4
"52",2017-06-05 03:00:00,13.2,97,2.4,0,14,21,"JohnstownCastle",156,0,NA,25.9
"53",2017-06-05 04:00:00,13.2,97,0,1.3,12,21,"JohnstownCastle",156,0,NA,26.3
"54",2017-06-05 05:00:00,12.3,97,0.8,9.6,11,23,"JohnstownCastle",156,0,NA,26.8
"55",2017-06-05 06:00:00,12.7,96,0,29.5,11,22,"JohnstownCastle",156,0,NA,27.2
"56",2017-06-05 07:00:00,13,95,0,42.3,10,23,"JohnstownCastle",156,0,NA,27.7
"57",2017-06-05 08:00:00,12.5,90,0,55.4,5,25,"JohnstownCastle",156,0,NA,28.2
"58",2017-06-05 09:00:00,12.9,86,0,87.4,3,23,"JohnstownCastle",156,0,NA,28.6
"59",2017-06-05 10:00:00,13.2,88,0,93.8,3,21,"JohnstownCastle",156,0,NA,29.1
"60",2017-06-05 11:00:00,13.7,89,0.4,59.1,4,21,"JohnstownCastle",156,0,NA,29.5
"61",2017-06-05 12:00:00,12.9,94,0.6,29,4,18,"JohnstownCastle",156,0,10,30
"62",2017-06-05 13:00:00,12.2,97,3.8,38.9,5,13,"JohnstownCastle",156,0,NA,30.6
"63",2017-06-05 14:00:00,12.4,97,6.4,32.3,7,14,"JohnstownCastle",156,0,NA,31.2
"64",2017-06-05 15:00:00,12,97,2.4,30.6,6,6,"JohnstownCastle",156,0,NA,31.8
"65",2017-06-05 16:00:00,11.9,98,5.2,25.5,9,1,"JohnstownCastle",156,0,NA,32.3
"66",2017-06-05 17:00:00,10.7,95,3,20.2,14,35,"JohnstownCastle",156,0,NA,32.9
"67",2017-06-05 18:00:00,9.6,94,2,13,15,34,"JohnstownCastle",156,0,NA,33.5
"68",2017-06-05 19:00:00,9.2,92,0.2,3.7,16,34,"JohnstownCastle",156,0,NA,34.1
"69",2017-06-05 20:00:00,9.2,89,0.2,0.1,13,32,"JohnstownCastle",156,0,NA,34.7
"70",2017-06-05 21:00:00,9.5,91,0.4,0,11,30,"JohnstownCastle",156,0,NA,35.2
"71",2017-06-05 22:00:00,10.5,90,0.2,0,14,30,"JohnstownCastle",156,0,NA,35.8
"72",2017-06-05 23:00:00,10,90,0.2,0,13,30,"JohnstownCastle",156,0,NA,36.4
"73",2017-06-06 00:00:00,10.1,89,0,0,14,30,"JohnstownCastle",157,0,NA,37
"74",2017-06-06 01:00:00,9.9,86,0,0,18,30,"JohnstownCastle",157,0,NA,37.6
"75",2017-06-06 02:00:00,9.8,85,0,0,17,30,"JohnstownCastle",157,0,NA,38.2
"76",2017-06-06 03:00:00,9.1,86,0,0,15,27,"JohnstownCastle",157,0,NA,38.8
"77",2017-06-06 04:00:00,8.9,86,0,4.1,14,29,"JohnstownCastle",157,0,NA,39.3
"78",2017-06-06 05:00:00,8.8,86,0,44.1,13,28,"JohnstownCastle",157,0,NA,39.9
"79",2017-06-06 06:00:00,9.6,84,0,104.6,13,28,"JohnstownCastle",157,0,NA,40.5
"80",2017-06-06 07:00:00,10.8,79,0,159.1,15,28,"JohnstownCastle",157,0,NA,41.1
